asset_id,css_class,category_id,category_slug,category_name,sequence_in_category,source_size,work_size,source_file,source_decoded,clean_png_512,svg_512_tight,webp_original_transparent,webp_background_1920,bg_remove_method,bbox_512_alpha,visible_area_pct_512,svg_path_count,svg_file_chars,review_flags
wafo-01-yantra-007,wafo-asset--01-yantra-007,01,yantra,Yantra 法刺符咒,7,1254x1254,max512,01_Yantra_#U6cd5#U523a#U7b26#U5492/#U7cbe#U7dfb#U6cf0#U570b#U7b26#U6587#U8a2d#U8a08.png,01_Yantra_法刺符咒/精緻泰國符文設計.png,01_clean_png_512_transparent/01_yantra/wafo-01-yantra-007.png,02_svg_512_tight_currentColor/01_yantra/wafo-01-yantra-007.svg,03_webp_original_transparent_q86/01_yantra/wafo-01-yantra-007.webp,04_webp_background_1920x1080/01_yantra/wafo-01-yantra-007-bg1920.webp,v2_fast_clean_then_svg,"55,14,456,498",14.976,151,16342,
wafo-01-yantra-008,wafo-asset--01-yantra-008,01,yantra,Yantra 法刺符咒,8,1254x1254,max512,01_Yantra_#U6cd5#U523a#U7b26#U5492/#U91d1#U8272#U4f5b#U6559#U66fc#U9640#U7f85#U7b26#U5492.png,01_Yantra_法刺符咒/金色佛教曼陀羅符咒.png,01_clean_png_512_transparent/01_yantra/wafo-01-yantra-008.png,02_svg_512_tight_currentColor/01_yantra/wafo-01-yantra-008.svg,03_webp_original_transparent_q86/01_yantra/wafo-01-yantra-008.webp,04_webp_background_1920x1080/01_yantra/wafo-01-yantra-008-bg1920.webp,v2_fast_clean_then_svg,"56,15,455,497",11.229,249,20142,
wafo-01-yantra-009,wafo-asset--01-yantra-009,01,yantra,Yantra 法刺符咒,9,1254x1254,max512,01_Yantra_#U6cd5#U523a#U7b26#U5492/#U91d1#U8272#U795e#U8056#U7b26#U865f.png,01_Yantra_法刺符咒/金色神聖符號.png,01_clean_png_512_transparent/01_yantra/wafo-01-yantra-009.png,02_svg_512_tight_currentColor/01_yantra/wafo-01-yantra-009.svg,03_webp_original_transparent_q86/01_yantra/wafo-01-yantra-009.webp,04_webp_background_1920x1080/01_yantra/wafo-01-yantra-009-bg1920.webp,v2_fast_clean_then_svg,"186,14,326,498",4.806,11,3447,
wafo-01-yantra-010,wafo-asset--01-yantra-010,01,yantra,Yantra 法刺符咒,10,1254x1254,max512,01_Yantra_#U6cd5#U523a#U7b26#U5492/#U91d1#U8272#U8056#U7b26#U5716#U6848.png,01_Yantra_法刺符咒/金色聖符圖案.png,01_clean_png_512_transparent/01_yantra/wafo-01-yantra-010.png,02_svg_512_tight_currentColor/01_yantra/wafo-01-yantra-010.svg,03_webp_original_transparent_q86/01_yantra/wafo-01-yantra-010.webp,04_webp_background_1920x1080/01_yantra/wafo-01-yantra-010-bg1920.webp,v2_fast_clean_then_svg,"56,14,455,498",15.309,131,17333,
wafo-01-yantra-011,wafo-asset--01-yantra-011,01,yantra,Yantra 法刺符咒,11,1254x1254,max512,01_Yantra_#U6cd5#U523a#U7b26#U5492/#U91d1#U8272#U8b77#U7b26#U7b26#U865f.png,01_Yantra_法刺符咒/金色護符符號.png,01_clean_png_512_transparent/01_yantra/wafo-01-yantra-011.png,02_svg_512_tight_currentColor/01_yantra/wafo-01-yantra-011.svg,03_webp_original_transparent_q86/01_yantra/wafo-01-yantra-011.webp,04_webp_background_1920x1080/01_yantra/wafo-01-yantra-011-bg1920.webp,v2_fast_clean_then_svg,"106,14,406,498",11.313,57,6143,
wafo-02-deity_guardian-001,wafo-asset--02-deity_guardian-001,02,deity_guardian,Deity Guardian 天神護法神獸,1,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U4f5b#U6559#U795e#U50cf#U5716#U50cf.png,02_Deity_Guardian_天神護法神獸/佛教神像圖像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-001.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-001.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-001.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-001-bg1920.webp,v2_fast_clean_then_svg,"89,14,423,498",21.547,347,22023,complex_svg_many_paths
wafo-02-deity_guardian-002,wafo-asset--02-deity_guardian-002,02,deity_guardian,Deity Guardian 天神護法神獸,2,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U51a5#U60f3#U4e2d#U7684#U667a#U8005#U795e#U50cf.png,02_Deity_Guardian_天神護法神獸/冥想中的智者神像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-002.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-002.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-002.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-002-bg1920.webp,v2_fast_clean_then_svg,"110,14,401,498",16.553,260,24088,complex_svg_many_paths
wafo-02-deity_guardian-003,wafo-asset--02-deity_guardian-003,02,deity_guardian,Deity Guardian 天神護法神獸,3,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U541e#U65e5#U795e#U50cf#U5716#U9a30.png,02_Deity_Guardian_天神護法神獸/吞日神像圖騰.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-003.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-003.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-003.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-003-bg1920.webp,v2_fast_clean_then_svg,"25,14,487,498",23.49,501,27303,complex_svg_many_paths
wafo-02-deity_guardian-004,wafo-asset--02-deity_guardian-004,02,deity_guardian,Deity Guardian 天神護法神獸,4,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U56db#U9762#U795e#U50cf#U7684#U5178#U96c5#U8f2a#U5ed3.png,02_Deity_Guardian_天神護法神獸/四面神像的典雅輪廓.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-004.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-004.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-004.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-004-bg1920.webp,v2_fast_clean_then_svg,"66,15,445,497",20.358,427,25064,complex_svg_many_paths
wafo-02-deity_guardian-005,wafo-asset--02-deity_guardian-005,02,deity_guardian,Deity Guardian 天神護法神獸,5,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U570b#U795e#U7334#U6230#U58eb#U96d5#U50cf.png,02_Deity_Guardian_天神護法神獸/泰國神猴戰士雕像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-005.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-005.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-005.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-005-bg1920.webp,v2_fast_clean_then_svg,"89,14,423,498",26.693,536,29838,complex_svg_many_paths
wafo-02-deity_guardian-006,wafo-asset--02-deity_guardian-006,02,deity_guardian,Deity Guardian 天神護法神獸,6,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U570b#U795e#U7947#U8207#U5927#U8c61#U7684#U8056#U50cf.png,02_Deity_Guardian_天神護法神獸/泰國神祇與大象的聖像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-006.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-006.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-006.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-006-bg1920.webp,v2_fast_clean_then_svg,"82,14,429,497",18.303,260,17073,complex_svg_many_paths
wafo-02-deity_guardian-007,wafo-asset--02-deity_guardian-007,02,deity_guardian,Deity Guardian 天神護法神獸,7,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U5f0f#U795e#U7345#U5b88#U8b77#U7378#U5716#U6848.png,02_Deity_Guardian_天神護法神獸/泰式神獅守護獸圖案.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-007.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-007.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-007.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-007-bg1920.webp,v2_fast_clean_then_svg,"12,12,500,500",53.242,998,57187,complex_svg_many_paths
wafo-02-deity_guardian-008,wafo-asset--02-deity_guardian-008,02,deity_guardian,Deity Guardian 天神護法神獸,8,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U5f0f#U795e#U7345#U5b88#U8b77#U7378.png,02_Deity_Guardian_天神護法神獸/泰式神獅守護獸.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-008.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-008.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-008.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-008-bg1920.webp,v2_fast_clean_then_svg,"46,14,465,498",19.314,170,22309,
wafo-02-deity_guardian-009,wafo-asset--02-deity_guardian-009,02,deity_guardian,Deity Guardian 天神護法神獸,9,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U5f0f#U795e#U7947#U5b88#U8b77#U7b26#U53f7.png,02_Deity_Guardian_天神護法神獸/泰式神祇守護符号.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-009.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-009.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-009.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-009-bg1920.webp,v2_fast_clean_then_svg,"107,14,404,498",16.843,162,17177,
wafo-02-deity_guardian-010,wafo-asset--02-deity_guardian-010,02,deity_guardian,Deity Guardian 天神護法神獸,10,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U5f0f#U795e#U7947#U5b88#U8b77#U9762#U5177#U5716#U6848.png,02_Deity_Guardian_天神護法神獸/泰式神祇守護面具圖案.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-010.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-010.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-010.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-010-bg1920.webp,v2_fast_clean_then_svg,"96,15,416,497",16.595,340,26447,complex_svg_many_paths
wafo-02-deity_guardian-011,wafo-asset--02-deity_guardian-011,02,deity_guardian,Deity Guardian 天神護法神獸,11,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U6cf0#U5f0f#U91d1#U7dda#U5996#U9ce5#U821e#U8005.png,02_Deity_Guardian_天神護法神獸/泰式金線妖鳥舞者.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-011.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-011.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-011.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-011-bg1920.webp,v2_fast_clean_then_svg,"102,14,410,498",12.859,290,17876,complex_svg_many_paths
wafo-02-deity_guardian-012,wafo-asset--02-deity_guardian-012,02,deity_guardian,Deity Guardian 天神護法神獸,12,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U795e#U8056#U7684#U52a0#U9b6f#U9054#U9ce5#U7d0b#U7ae0.png,02_Deity_Guardian_天神護法神獸/神聖的加魯達鳥紋章.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-012.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-012.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-012.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-012-bg1920.webp,v2_fast_clean_then_svg,"16,14,496,498",22.758,376,29769,complex_svg_many_paths
wafo-02-deity_guardian-013,wafo-asset--02-deity_guardian-013,02,deity_guardian,Deity Guardian 天神護法神獸,13,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U795e#U8a71#U706b#U9f8d#U88dd#U98fe#U5716#U6848.png,02_Deity_Guardian_天神護法神獸/神話火龍裝飾圖案.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-013.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-013.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-013.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-013-bg1920.webp,v2_fast_clean_then_svg,"142,14,370,498",12.842,44,8353,
wafo-02-deity_guardian-014,wafo-asset--02-deity_guardian-014,02,deity_guardian,Deity Guardian 天神護法神獸,14,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U795e#U8a71#U9ce5#U4eba#U7acb#U9ad4#U7d0b#U98fe.png,02_Deity_Guardian_天神護法神獸/神話鳥人立體紋飾.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-014.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-014.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-014.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-014-bg1920.webp,v2_fast_clean_then_svg,"44,14,468,498",33.498,699,37142,complex_svg_many_paths
wafo-02-deity_guardian-015,wafo-asset--02-deity_guardian-015,02,deity_guardian,Deity Guardian 天神護法神獸,15,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U83ef#U9e97#U7684#U91d1#U8272#U795e#U9ce5#U5716#U6848.png,02_Deity_Guardian_天神護法神獸/華麗的金色神鳥圖案.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-015.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-015.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-015.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-015-bg1920.webp,v2_fast_clean_then_svg,"138,14,373,498",8.524,30,5345,
wafo-02-deity_guardian-016,wafo-asset--02-deity_guardian-016,02,deity_guardian,Deity Guardian 天神護法神獸,16,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U8c61#U5fb5#U6027#U84ee#U82b1#U795e#U50cf#U8a2d#U8a08.png,02_Deity_Guardian_天神護法神獸/象徵性蓮花神像設計.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-016.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-016.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-016.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-016-bg1920.webp,v2_fast_clean_then_svg,"91,14,420,498",16.236,135,14991,
wafo-02-deity_guardian-017,wafo-asset--02-deity_guardian-017,02,deity_guardian,Deity Guardian 天神護法神獸,17,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U8c61#U982d#U795e#U7518#U5c3c#U6c99#U795e#U50cf.png,02_Deity_Guardian_天神護法神獸/象頭神甘尼沙神像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-017.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-017.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-017.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-017-bg1920.webp,v2_fast_clean_then_svg,"101,15,410,497",16.694,272,19338,complex_svg_many_paths
wafo-02-deity_guardian-018,wafo-asset--02-deity_guardian-018,02,deity_guardian,Deity Guardian 天神護法神獸,18,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U7345#U8b77#U795e#U5716#U6848.png,02_Deity_Guardian_天神護法神獸/金獅護神圖案.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-018.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-018.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-018.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-018-bg1920.webp,v2_fast_clean_then_svg,"74,14,438,498",18.746,193,20795,
wafo-02-deity_guardian-019,wafo-asset--02-deity_guardian-019,02,deity_guardian,Deity Guardian 天神護法神獸,19,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U7dda#U4e09#U9762#U795e#U50cf#U63d2#U5716.png,02_Deity_Guardian_天神護法神獸/金線三面神像插圖.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-019.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-019.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-019.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-019-bg1920.webp,v2_fast_clean_then_svg,"84,15,428,497",18.43,275,21003,complex_svg_many_paths
wafo-02-deity_guardian-020,wafo-asset--02-deity_guardian-020,02,deity_guardian,Deity Guardian 天神護法神獸,20,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U7dda#U85dd#U8853#U7684#U6208#U5167#U6c99#U795e#U50cf.png,02_Deity_Guardian_天神護法神獸/金線藝術的戈內沙神像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-020.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-020.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-020.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-020-bg1920.webp,v2_fast_clean_then_svg,"83,14,429,498",20.153,353,24338,complex_svg_many_paths
wafo-02-deity_guardian-021,wafo-asset--02-deity_guardian-021,02,deity_guardian,Deity Guardian 天神護法神獸,21,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U7dda#U89c0#U97f3#U50cf.png,02_Deity_Guardian_天神護法神獸/金線觀音像.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-021.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-021.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-021.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-021-bg1920.webp,v2_fast_clean_then_svg,"104,15,408,497",17.327,175,16797,
wafo-02-deity_guardian-022,wafo-asset--02-deity_guardian-022,02,deity_guardian,Deity Guardian 天神護法神獸,22,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U8272#U52a0#U9b6f#U9054#U795e#U9ce5#U5fbd#U7ae0.png,02_Deity_Guardian_天神護法神獸/金色加魯達神鳥徽章.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-022.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-022.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-022.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-022-bg1920.webp,v2_fast_clean_then_svg,"42,14,470,497",24.379,323,22479,complex_svg_many_paths
wafo-02-deity_guardian-023,wafo-asset--02-deity_guardian-023,02,deity_guardian,Deity Guardian 天神護法神獸,23,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U8272#U795e#U9ce5#U5716#U9a30.png,02_Deity_Guardian_天神護法神獸/金色神鳥圖騰.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-023.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-023.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-023.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-023-bg1920.webp,v2_fast_clean_then_svg,"14,42,498,470",21.899,191,19047,
wafo-02-deity_guardian-024,wafo-asset--02-deity_guardian-024,02,deity_guardian,Deity Guardian 天神護法神獸,24,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U8272#U864e#U795e#U9762#U5177.png,02_Deity_Guardian_天神護法神獸/金色虎神面具.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-024.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-024.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-024.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-024-bg1920.webp,v2_fast_clean_then_svg,"78,15,433,497",16.372,116,16105,
wafo-02-deity_guardian-025,wafo-asset--02-deity_guardian-025,02,deity_guardian,Deity Guardian 天神護法神獸,25,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U91d1#U8272#U8b77#U6cd5#U7345#U5c0a.png,02_Deity_Guardian_天神護法神獸/金色護法獅尊.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-025.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-025.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-025.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-025-bg1920.webp,v2_fast_clean_then_svg,"60,14,452,498",19.849,125,17261,
wafo-02-deity_guardian-026,wafo-asset--02-deity_guardian-026,02,deity_guardian,Deity Guardian 天神護法神獸,26,1254x1254,max512,02_Deity_Guardian_#U5929#U795e#U8b77#U6cd5#U795e#U7378/#U9f8d#U5f62#U7b26#U865f#U5716#U9a30#U85dd#U8853.png,02_Deity_Guardian_天神護法神獸/龍形符號圖騰藝術.png,01_clean_png_512_transparent/02_deity_guardian/wafo-02-deity_guardian-026.png,02_svg_512_tight_currentColor/02_deity_guardian/wafo-02-deity_guardian-026.svg,03_webp_original_transparent_q86/02_deity_guardian/wafo-02-deity_guardian-026.webp,04_webp_background_1920x1080/02_deity_guardian/wafo-02-deity_guardian-026-bg1920.webp,v2_fast_clean_then_svg,"97,14,414,498",13.326,284,20079,complex_svg_many_paths
wafo-03-amulet_type-001,wafo-asset--03-amulet_type-001,03,amulet_type,Amulet Type 聖物佛牌類型,1,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U4f5b#U50cf#U540a#U98fe#U5716#U6848.png,03_Amulet_Type_聖物佛牌類型/佛像吊飾圖案.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-001.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-001.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-001.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-001-bg1920.webp,v2_fast_clean_then_svg,"114,14,397,498",15.523,71,8749,
wafo-03-amulet_type-002,wafo-asset--03-amulet_type-002,03,amulet_type,Amulet Type 聖物佛牌類型,2,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U4f5b#U9640#U7684#U5be7#U975c#U8096#U50cf.png,03_Amulet_Type_聖物佛牌類型/佛陀的寧靜肖像.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-002.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-002.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-002.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-002-bg1920.webp,v2_fast_clean_then_svg,"93,15,418,497",17.776,319,24577,complex_svg_many_paths
wafo-03-amulet_type-003,wafo-asset--03-amulet_type-003,03,amulet_type,Amulet Type 聖物佛牌類型,3,1448x1086,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U5e73#U5b89#U8b77#U8eab#U7b26#U865f#U5716#U8868.png,03_Amulet_Type_聖物佛牌類型/平安護身符號圖表.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-003.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-003.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-003.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-003-bg1920.webp,v2_fast_clean_then_svg,"14,99,497,412",14.532,168,16259,
wafo-03-amulet_type-004,wafo-asset--03-amulet_type-004,03,amulet_type,Amulet Type 聖物佛牌類型,4,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U6cf0#U570b#U4fdd#U8b77#U7b26#U865f#U5716#U6848.png,03_Amulet_Type_聖物佛牌類型/泰國保護符號圖案.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-004.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-004.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-004.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-004-bg1920.webp,v2_fast_clean_then_svg,"103,15,408,497",10.696,60,9561,
wafo-03-amulet_type-005,wafo-asset--03-amulet_type-005,03,amulet_type,Amulet Type 聖物佛牌類型,5,1254x1254,max512,03_Amulet_Type_#U8056#U7269#U4f5b#U724c#U985e#U578b/#U6cf0#U5f0f#U4f5b#U6559#U8b77#U8eab#U7b26#U5716#U6a19.png,03_Amulet_Type_聖物佛牌類型/泰式佛教護身符圖標.png,01_clean_png_512_transparent/03_amulet_type/wafo-03-amulet_type-005.png,02_svg_512_tight_currentColor/03_amulet_type/wafo-03-amulet_type-005.svg,03_webp_original_transparent_q86/03_amulet_type/wafo-03-amulet_type-005.webp,04_webp_background_1920x1080/03_amulet_type/wafo-03-amulet_type-005-bg1920.webp,v2_fast_clean_then_svg,"36,15,476,497",16.269,308,23898,complex_svg_many_paths
